,features,importance_vals
1161,ENSG00000184752,0.0029204948761662308
2144,ENSG00000155465,0.002917470500578929
1494,ENSG00000088305,0.0029116972733663716
1500,ENSG00000089685,0.002907643896905938
506,ENSG00000126456,0.0029021696866652746
159,ENSG00000082014,0.0029009279712772697
1060,ENSG00000171608,0.00289775462644684
3110,hsa.mir.6503,0.0028954808417256572
2701,hsa.let.7f.2,0.0028949725869779285
3002,hsa.mir.4753,0.0028836323293216994
1831,ENSG00000126091,0.0028770261393219697
814,ENSG00000153044,0.002871475163010473
2772,hsa.mir.16.1,0.002862024190617376
128,ENSG00000074416,0.0028597711328075094
428,ENSG00000118007,0.0028592490759137947
389,ENSG00000115163,0.0028591836559644433
2853,hsa.mir.3174,0.002854065823412384
2918,hsa.mir.3910.2,0.0028486319608055054
3016,hsa.mir.4789,0.002845491946209222
3000,hsa.mir.4746,0.0028417417964374182
422,ENSG00000117461,0.0028413641461065707
878,ENSG00000161904,0.0028360127611995268
1713,ENSG00000114115,0.002835602965860744
1678,ENSG00000111344,0.0028107680544235338
847,ENSG00000156239,0.0028092566057560473
2973,hsa.mir.4647,0.0028030841896907075
1452,ENSG00000075886,0.002794082199875447
1188,ENSG00000187325,0.002785578788971179
1836,ENSG00000127083,0.0027798571973107755
3185,hsa.mir.6895,0.002770267073647119
2958,hsa.mir.450a.1,0.0027643119300773834
3164,hsa.mir.6815,0.0027627428741106995
2868,hsa.mir.320c.1,0.0027601392668657352
2606,ENSG00000198901,0.0027594701840280324
1077,ENSG00000172809,0.002756637933271122
3086,hsa.mir.579,0.002739262474278803
1539,ENSG00000100387,0.0027373104135040194
1918,ENSG00000134375,0.002730427602882628
2022,ENSG00000141753,0.0027256459636828367
586,ENSG00000134001,0.002716817506643565
2727,hsa.mir.1249,0.002714853774518815
2081,ENSG00000147257,0.0027127686166932108
2614,ENSG00000204287,0.0027081622925470583
1953,ENSG00000136848,0.0027067880561662603
2622,ENSG00000204852,0.0027003444808360653
977,ENSG00000166441,0.0026999631462967955
269,ENSG00000103494,0.002699332308538942
923,ENSG00000163882,0.0026952774969868187
1998,ENSG00000139330,0.002689388778017019
2708,hsa.mir.105.1,0.0026844922207601486
1837,ENSG00000127084,0.0026843087252564147
1330,ENSG00000256646,0.0026843026110691427
3152,hsa.mir.6786,0.0026773298298940064
2700,hsa.let.7f.1,0.002674618005312368
2979,hsa.mir.4661,0.0026730897135712438
796,ENSG00000151247,0.0026658972916447964
2087,ENSG00000147889,0.0026610495211207307
1216,ENSG00000196584,0.0026593569479882715
3184,hsa.mir.6894,0.0026565733741153964
2855,hsa.mir.3183,0.0026545835705474017
2506,ENSG00000185338,0.002648414434879669
1058,ENSG00000171385,0.002643198484074674
2699,hsa.let.7d,0.002634668478785898
2981,hsa.mir.4665,0.002631718169504893
978,ENSG00000166451,0.0026296739065764995
3013,hsa.mir.4785,0.002629604230169207
1992,ENSG00000139132,0.0026283534013782626
2019,ENSG00000141582,0.0026185664621016258
2703,hsa.mir.100,0.0026181284478229826
2472,ENSG00000182899,0.002617252628538154
2989,hsa.mir.4709,0.0026133808349459286
593,ENSG00000134419,0.0026073697786341654
265,ENSG00000103168,0.0026064041807421744
2835,hsa.mir.3126,0.0025966506783152
2143,ENSG00000155380,0.002594354013708653
3087,hsa.mir.580,0.0025937139198504156
2734,hsa.mir.1262,0.0025847449195316586
710,ENSG00000142856,0.0025837702349781467
3142,hsa.mir.6755,0.002582923882000614
3210,hsa.mir.939,0.0025628572836285455
712,ENSG00000142937,0.0025622030017984796
451,ENSG00000121039,0.002559843196067959
1501,ENSG00000089820,0.002559769136714749
439,ENSG00000119772,0.00255952034517577
3214,hsa.mir.99b,0.0025574007802424605
1395,ENSG00000051180,0.0025545397803091417
1555,ENSG00000101336,0.002547891556896502
3050,hsa.mir.548at,0.002534420939628035
3029,hsa.mir.4999,0.0025294767589866753
1063,ENSG00000171848,0.0025292694081144873
1872,ENSG00000130811,0.0025255264685984003
1617,ENSG00000105664,0.0025182701345329407
1867,ENSG00000130414,0.0025147321751410345
2142,ENSG00000155097,0.0025075672353477786
2287,ENSG00000164692,0.002506784774304833
1127,ENSG00000179958,0.0025044543784861163
767,ENSG00000147862,0.002500677046009514
2905,hsa.mir.369,0.0024980885582931477
2873,hsa.mir.329.2,0.0024956558011763265
1849,ENSG00000128609,0.0024903524320325234
2894,hsa.mir.3655,0.0024901195260463283
2865,hsa.mir.3200,0.0024900604465619837
1157,ENSG00000184384,0.0024793388531907114
520,ENSG00000127824,0.0024717595243419054
2682,ENSG00000267855,0.0024716412368798045
747,ENSG00000145592,0.002468574429731234
3026,hsa.mir.495,0.0024669597330102986
2984,hsa.mir.4674,0.0024541190794843716
149,ENSG00000078674,0.0024540943727697595
3192,hsa.mir.767,0.0024485186029050963
1880,ENSG00000131389,0.002446743343189155
2947,hsa.mir.4446,0.0024463763948551786
3081,hsa.mir.5703,0.0024461972742028594
2728,hsa.mir.1250,0.0024350014614174143
2008,ENSG00000140396,0.002432010615411855
